FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106554011,ADVENTIST HEALTH SONORA - GREENLEY,20191,01/01/2019,03/31/2019,Open,Tuolumne,06 - North San Joaquin,0513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY ROAD,SONORA,95370,MICHELLE FUENTES,152 ,152 ,111 ,581 ,30 ,44 ,174 ,0 ,0 ,45 ,177 ,0 ,13 ,"1,064 ",11 ,"2,205 ",154 ,"5,866 ",827 ,0 ,0 ,223 ,521 ,0 ,61 ,"9,857 ","5,971 ","49,782 ","1,626 ","4,332 ","16,911 ",0 ,0 ,"6,888 ","25,360 ",4 ,"2,619 ","107,522 ","47,049,459 ","2,545,903 ","5,728,308 ","13,902,773 ",0 ,0 ,"3,047,909 ","11,925,086 ",0 ,"631,816 ","84,831,254 ","96,152,678 ","4,032,454 ","4,036,547 ","26,139,477 ",0 ,0 ,"9,908,200 ","41,134,334 ","20,868 ","2,614,157 ","184,038,715 ","2,968,296 ","111,772,226 ","5,684,234 ","4,078,554 ","33,279,468 ",0 ,0 ,0 ,"6,722,437 ","35,611,622 ",0 ,"803,215 ",0 ,0 ,0 ,"4,303,487 ","205,223,539 ",0 ,0 ,0 ,0 ,0 ,"24,899,776 ","1,116,996 ","6,798,203 ","6,559,672 ",0 ,0 ,"3,206,588 ","20,278,987 ","3,017 ","783,191 ","63,646,430 ","470,336 ","61,577,070 ",0 ,"932,950 ",0 ,0 ,0 ,0 ,"438,350 ","99,505,142 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106281078,ADVENTIST HEALTH ST. HELENA,20191,01/01/2019,03/31/2019,Open,Napa,03 - North Bay,0407,Non Profit Corp.,Comparable,,707-963-3611,10 WOODLAND ROAD.,ST. HELENA,94574,STEVEN HERBER,151 ,151 ,77 ,600 ,44 ,123 ,180 ,0 ,0 ,52 ,147 ,0 ,7 ,"1,153 ",0 ,"3,345 ",377 ,"1,193 ",848 ,0 ,0 ,261 ,539 ,0 ,12 ,"6,575 ",0 ,"7,470 ",156 ,202 ,"1,517 ",0 ,0 ,"1,228 ","3,860 ",0 ,201 ,"14,634 ","92,146,807 ","6,254,945 ","10,787,838 ","21,979,588 ",0 ,0 ,"7,628,224 ","22,401,027 ",0 ,"967,848 ","162,166,277 ","55,685,110 ","1,900,214 ","959,673 ","11,534,357 ",0 ,0 ,"3,315,542 ","24,228,442 ",0 ,"1,748,958 ","99,372,296 ","761,175 ","124,672,928 ","6,341,724 ","8,021,771 ","28,083,975 ","(18,332)",0 ,0 ,"6,532,164 ","31,427,070 ",0 ,"2,308,915 ",0 ,0 ,0 ,"3,712,726 ","211,844,116 ",0 ,"7,254,250 ",0 ,0 ,"7,254,250 ","22,076,750 ","1,658,848 ","3,631,007 ","12,500,300 ",0 ,0 ,"4,338,476 ","12,612,191 ",0 ,"131,135 ","56,948,707 ","1,745,168 ","60,552,525 ",0 ,0 ,0 ,0 ,0 ,0 ,"1,094,816 ","87,148,489 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20191,01/01/2019,03/31/2019,Open,Kern,09 - Central,0623,District,Comparable,,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561,JEFFERY LINGERFELT,20 ,20 ,15 ,70 ,14 ,14 ,51 ,0 ,0 ,11 ,29 ,0 ,3 ,192 ,0 ,217 ,73 ,397 ,155 ,0 ,0 ,62 ,76 ,0 ,11 ,991 ,0 ,"1,426 ",372 ,785 ,"5,052 ",0 ,0 ,410 ,"1,467 ",0 ,155 ,"9,667 ","2,408,532 ","561,534 ","2,216,661 ","2,000,192 ",0 ,0 ,"517,123 ","1,175,632 ",0 ,"205,403 ","9,085,077 ","3,381,344 ","2,189,952 ","1,396,207 ","7,429,951 ",0 ,0 ,"1,193,356 ","4,722,254 ",0 ,"399,273 ","20,712,337 ","557,047 ","3,192,179 ","2,134,141 ","2,982,839 ","6,362,649 ",0 ,0 ,0 ,"1,007,553 ","3,849,346 ",0 ,"724,566 ",0 ,0 ,0 ,"1,102,602 ","21,912,922 ",0 ,0 ,0 ,0 ,0 ,"2,597,697 ","617,345 ","630,029 ","1,033,679 ",0 ,0 ,"702,926 ","2,048,540 ",0 ,"254,276 ","7,884,492 ","21,970 ","9,345,018 ",0 ,"5,996 ",0 ,0 ,0 ,0 ,"3,553,049 ","40,825,551 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106231396,ADVENTIST HEALTH UKIAH VALLEY,20191,01/01/2019,03/31/2019,Open,Mendocino,01 - Northern California,0113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,GWEN MATTHEWS,67 ,50 ,41 ,349 ,26 ,68 ,311 ,0 ,0 ,36 ,118 ,0 ,9 ,917 ,0 ,"1,376 ",138 ,205 ,991 ,0 ,0 ,104 ,466 ,0 ,21 ,"3,301 ",0 ,"24,206 ","1,332 ","1,301 ","19,562 ",0 ,0 ,"10,076 ","8,187 ",0 ,"1,458 ","66,122 ","19,121,697 ","1,727,771 ","2,456,856 ","12,558,563 ",0 ,0 ,"1,088,123 ","5,970,579 ",0 ,"451,677 ","43,375,266 ","38,130,986 ","2,091,366 ","2,404,612 ","28,812,540 ",0 ,0 ,"3,790,427 ","19,848,498 ",0 ,"2,449,140 ","97,527,569 ","1,838,218 ","42,965,038 ","3,099,924 ","2,435,682 ","33,578,142 ","(266,586)",0 ,0 ,"3,157,072 ","11,744,528 ",0 ,"1,903,942 ",0 ,0 ,0 ,"3,128,837 ","103,584,797 ",0 ,"11,744,431 ",0 ,0 ,"11,744,431 ","13,195,275 ","644,493 ","2,178,295 ","18,701,513 ",0 ,0 ,"1,651,549 ","12,471,156 ",0 ,"220,188 ","49,062,469 ","897,427 ","47,834,755 ",0 ,"35,139 ",0 ,0 ,0 ,0 ,"502,410 ","78,535,607 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106481015,ADVENTIST HEALTH VALLEJO,20191,01/01/2019,03/31/2019,Open,Solano,03 - North Bay,0409,Non Profit Corp.,Comparable,,707-963-3611,525 OREGON STREET,VALLEJO,94590,"STEVE HERBER, MD",61 ,61 ,58 ,118 ,48 ,89 ,0 ,0 ,0 ,14 ,317 ,0 ,0 ,586 ,0 ,"1,431 ",385 ,913 ,0 ,0 ,0 ,112 ,"2,028 ",0 ,0 ,"4,869 ",0 ,398 ,7 ,0 ,0 ,0 ,0 ,184 ,549 ,0 ,0 ,"1,138 ","5,832,417 ","1,714,098 ","3,339,973 ",0 ,0 ,0 ,"326,757 ","7,607,363 ",0 ,0 ,"18,820,608 ","999,570 ","381,464 ",0 ,0 ,0 ,0 ,"480,641 ","1,524,495 ",0 ,0 ,"3,386,170 ","225,739 ","5,181,373 ","1,327,786 ","2,104,577 ",0 ,0 ,0 ,0 ,"481,056 ","6,038,319 ",0 ,"219,341 ",0 ,0 ,0 ,0 ,"15,578,191 ",0 ,0 ,0 ,0 ,0 ,"1,586,667 ","763,884 ","1,159,628 ",0 ,0 ,0 ,"291,416 ","2,826,992 ",0 ,0 ,"6,628,587 ","39,494 ","6,677,798 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190878,ADVENTIST HEALTH WHITE MEMORIAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,JOHN RAFFOUL,353 ,353 ,260 ,837 ,643 ,"1,140 ","1,623 ",0 ,0 ,45 ,592 ,0 ,112 ,"4,992 ",0 ,"5,360 ","2,858 ","5,222 ","7,130 ",0 ,0 ,336 ,"1,825 ",0 ,352 ,"23,083 ",0 ,"6,657 ","4,730 ","5,178 ","13,612 ",0 ,0 ,"2,124 ","6,944 ",0 ,"1,141 ","40,386 ","110,619,076 ","74,433,204 ","86,863,494 ","156,856,723 ",0 ,0 ,"881,569 ","40,890,367 ",0 ,"6,319,931 ","476,864,364 ","23,495,050 ","28,203,873 ","18,091,601 ","81,360,921 ",0 ,0 ,"2,158,205 ","30,566,334 ",0 ,"8,203,299 ","192,079,283 ","8,735,319 ","111,564,090 ","74,286,912 ","76,054,197 ","236,375,501 ","(8,117,840)",0 ,0 ,"1,022,014 ","45,360,138 ",0 ,"969,388 ",0 ,0 ,0 ,"20,304,819 ","566,554,538 ","61,141 ","9,004,169 ",0 ,0 ,"9,065,310 ","16,752,916 ","26,565,507 ","36,449,118 ","7,891,882 ",0 ,0 ,"1,950,204 ","20,160,524 ",0 ,"1,684,268 ","111,454,419 ","3,888,187 ","114,937,743 ",0 ,"3,024,439 ",0 ,0 ,0 ,0 ,"1,119,139 ","147,495,136 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,,714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,RICHARD CASTRO,223 ,223 ,223 ,577 ,502 ,287 ,747 ,0 ,0 ,25 ,406 ,0 ,62 ,"2,606 ",0 ,"3,145 ","2,137 ","1,232 ","3,044 ",0 ,0 ,105 ,"1,644 ",0 ,271 ,"11,578 ",0 ,"1,824 ","1,808 ","1,971 ","4,804 ",0 ,0 ,482 ,"2,512 ",0 ,639 ,"14,040 ","65,442,946 ","56,819,225 ","27,879,230 ","63,114,270 ",0 ,0 ,"2,144,931 ","37,931,655 ",0 ,"3,109,470 ","256,441,727 ","16,189,209 ","28,215,547 ","7,333,692 ","35,602,567 ",0 ,0 ,"3,632,130 ","20,617,778 ",0 ,"2,259,191 ","113,850,114 ","2,951,325 ","72,662,409 ","75,732,972 ","29,754,884 ","92,169,451 ","(810,000)",0 ,0 ,"4,732,483 ","45,673,124 ",0 ,0 ,0 ,0 ,0 ,"73,485 ","322,940,133 ",0 ,0 ,0 ,0 ,0 ,"8,969,746 ","9,301,800 ","6,268,038 ","6,547,386 ",0 ,0 ,"1,044,578 ","12,876,309 ",0 ,"2,343,851 ","47,351,708 ","457,271 ","52,258,729 ",0 ,0 ,0 ,0 ,0 ,0 ,"272,832 ","5,665,382 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106010735,ALAMEDA HOSPITAL,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0417,Non Profit Corp.,Comparable,,510-437-4800,2070 CLINTON AVENUE,ALAMEDA,94501,DELVECCHIO FINLEY,251 ,217 ,217 ,380 ,66 ,77 ,143 ,0 ,9 ,12 ,93 ,0 ,17 ,797 ,0 ,"2,281 ",491 ,"14,513 ",837 ,0 ,30 ,47 ,"1,052 ",0 ,63 ,"19,314 ",0 ,"3,869 ",566 ,276 ,"2,920 ",0 ,190 ,384 ,"2,303 ",2 ,"2,319 ","12,829 ","26,059,830 ","4,110,053 ","27,687,032 ","9,036,595 ",0 ,"588,321 ","588,326 ","4,314,473 ",0 ,"708,633 ","73,093,263 ","11,854,049 ","1,579,628 ","996,996 ","9,625,362 ",0 ,"2,073,072 ","869,617 ","5,348,857 ","59,158 ","1,267,999 ","33,674,738 ","1,483,462 ","31,394,241 ","4,521,755 ","25,081,732 ","16,734,434 ",0 ,0 ,"2,661,393 ","1,219,775 ","6,823,936 ",0 ,"512,654 ",0 ,0 ,0 ,0 ,"90,433,382 ",0 ,0 ,0 ,0 ,0 ,"6,519,638 ","1,167,926 ","3,602,296 ","1,927,523 ",0 ,0 ,"238,168 ","2,839,394 ",0 ,"39,674 ","16,334,619 ","23,562 ","22,386,826 ",0 ,"2,123,326 ",0 ,0 ,0 ,0 ,0 ,"8,961,250 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0913,Investor - Ptnr.,Comparable,,626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,IRIS LAI,144 ,144 ,144 ,369 ,297 ,35 ,448 ,0 ,0 ,6 ,95 ,0 ,6 ,"1,256 ",2 ,"2,527 ","1,407 ",634 ,"3,730 ",0 ,0 ,19 ,317 ,0 ,40 ,"8,674 ","2,339 ",933 ,764 ,435 ,"2,654 ",0 ,0 ,65 ,746 ,4 ,"1,643 ","7,244 ","34,203,590 ","23,539,757 ","6,321,533 ","41,396,674 ",0 ,0 ,"350,148 ","5,138,725 ",0 ,"502,540 ","111,452,967 ","6,939,012 ","6,133,157 ","2,001,425 ","12,629,378 ",0 ,0 ,"430,842 ","5,732,535 ","85,864 ","1,887,840 ","35,840,053 ","1,389,705 ","34,390,071 ","27,859,183 ","6,351,834 ","50,967,975 ",0 ,0 ,0 ,"609,630 ","8,321,938 ",0 ,"85,864 ",0 ,0 ,0 ,"435,487 ","130,411,687 ","26,304,070 ","3,500,315 ",0 ,0 ,"29,804,385 ","6,752,531 ","28,117,801 ","1,971,124 ","6,558,391 ",0 ,0 ,"171,359 ","2,549,322 ",0 ,"565,190 ","46,685,718 ","272,082 ","46,403,554 ",0 ,"227,920 ",0 ,0 ,0 ,0 ,"144,057 ","10,029,410 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0415,Non Profit Corp.,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,GERALD KOZAI,401 ,401 ,248 ,839 ,237 ,719 ,"1,268 ",0 ,0 ,181 ,"1,568 ",31 ,44 ,"4,887 ",0 ,"4,261 ","1,254 ","2,347 ","3,455 ",0 ,0 ,"1,908 ","5,145 ",123 ,210 ,"18,703 ",0 ,"7,448 ","2,065 ",722 ,"3,922 ",2 ,0 ,623 ,"7,219 ",700 ,73 ,"22,774 ","64,099,985 ","18,690,938 ","30,645,848 ","58,966,475 ",0 ,0 ,"27,021,273 ","68,421,555 ","1,621,828 ","2,755,307 ","272,223,209 ","66,220,701 ","16,974,273 ","5,048,176 ","32,441,651 ","2,309 ",0 ,"5,021,192 ","63,047,631 ","4,502,322 ","437,409 ","193,695,664 ","2,027,025 ","102,446,677 ","28,285,495 ","15,385,182 ","72,162,008 ",0 ,0 ,0 ,"22,716,991 ","56,621,454 ",0 ,"6,124,145 ",0 ,0 ,0 ,"2,141,111 ","307,910,088 ","1,016,531 ",0 ,0 ,"7,023,621 ","8,040,152 ","26,965,328 ","8,355,311 ","20,307,227 ","19,246,118 ","2,309 ",0 ,"9,181,000 ","81,245,215 ",0 ,"746,429 ","166,048,937 ","1,151,118 ","186,989,032 ",0 ,"4,752,271 ",0 ,0 ,0 ,0 ,"3,565,127 ","92,786,933 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0417,Non Profit Corp.,Comparable,,510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,GERALD KOZAI,354 ,354 ,246 ,"1,611 ",392 ,171 ,665 ,0 ,0 ,64 ,434 ,30 ,26 ,"3,393 ",0 ,"9,428 ","2,131 ","1,224 ","3,354 ",0 ,0 ,334 ,"2,308 ",143 ,54 ,"18,976 ",0 ,"2,983 ",511 ,404 ,"4,031 ",0 ,0 ,309 ,"2,220 ",565 ,132 ,"11,155 ","155,829,475 ","39,518,025 ","17,684,076 ","55,186,668 ",0 ,0 ,"5,436,247 ","41,924,305 ","2,298,525 ","1,178,977 ","319,056,298 ","42,446,125 ","11,021,046 ","4,582,675 ","29,068,766 ",0 ,0 ,"2,807,771 ","34,776,476 ","3,352,970 ","748,225 ","128,804,054 ","1,544,297 ","153,274,459 ","40,845,397 ","9,157,822 ","69,188,492 ",0 ,0 ,0 ,"4,638,278 ","31,551,628 ",0 ,"5,651,495 ",0 ,0 ,0 ,"1,224,801 ","317,076,669 ",0 ,0 ,0 ,0 ,0 ,"44,628,654 ","9,521,275 ","13,103,481 ","15,065,370 ",0 ,0 ,"3,245,818 ","44,830,769 ",0 ,"388,316 ","130,783,683 ","23,301,742 ","140,493,584 ",0 ,"11,868,928 ",0 ,0 ,0 ,0 ,"3,255,510 ","516,777,705 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106370749,ALVARADO PARKWAY INSTITUTE BHS,20191,01/01/2019,03/31/2019,Open,San Diego,14 - San Diego/Imperial,1422,Investor - Corp.,Comparable,,619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942,MEGAN MONTGOMERY-WEST,66 ,66 ,66 ,132 ,24 ,87 ,0 ,0 ,0 ,0 ,359 ,0 ,4 ,606 ,0 ,"1,942 ",371 ,895 ,0 ,0 ,0 ,0 ,"2,288 ",0 ,18 ,"5,514 ",0 ,"28,970 ","1,591 ",0 ,0 ,0 ,0 ,0 ,"6,891 ",0 ,48 ,"37,500 ","4,855,000 ","927,500 ","2,237,500 ",0 ,0 ,0 ,0 ,"6,131,342 ",0 ,"45,000 ","14,196,342 ","6,083,700 ","334,110 ",0 ,0 ,0 ,0 ,0 ,"1,535,380 ",0 ,"10,080 ","7,963,270 ","390,363 ","6,586,258 ","759,623 ","1,395,687 ",0 ,0 ,0 ,0 ,0 ,"4,725,579 ",0 ,0 ,0 ,0 ,0 ,0 ,"13,857,510 ",0 ,0 ,0 ,0 ,0 ,"3,962,079 ","501,987 ","841,813 ",0 ,0 ,0 ,0 ,"2,941,143 ",0 ,"55,080 ","8,302,102 ",0 ,"7,143,059 ",0 ,0 ,0 ,0 ,0 ,0 ,"244,726 ","1,995,838 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106194010,AMERICAN RECOVERY CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0917,Non Profit Corp.,Comparable,,909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173 ,173 ,173 ,0 ,0 ,0 ,0 ,511 ,0 ,0 ,0 ,0 ,0 ,511 ,0 ,0 ,0 ,0 ,0 ,"7,708 ",0 ,0 ,0 ,0 ,0 ,"7,708 ",0 ,0 ,0 ,0 ,0 ,"1,732 ",0 ,0 ,0 ,0 ,0 ,"1,732 ",0 ,0 ,0 ,0 ,"2,074,688 ",0 ,0 ,0 ,0 ,0 ,"2,074,688 ",0 ,0 ,0 ,0 ,"90,949 ",0 ,0 ,0 ,0 ,0 ,"90,949 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,165,637 ",0 ,0 ,0 ,0 ,0 ,"2,165,637 ",0 ,"1,142,110 ","44,821 ",0 ,0 ,0 ,0 ,0 ,0 ,"2,328,744 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106301188,ANAHEIM GLOBAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1012,Investor - Corp.,Comparable,,714-835-3555,1025 SOUTH ANAHEIM BOULEVARD.,ANAHEIM,92805,PETER BARONOFF,188 ,188 ,188 ,155 ,143 ,449 ,203 ,0 ,0 ,138 ,62 ,0 ,48 ,"1,198 ",0 ,"1,816 ","1,186 ","4,789 ",843 ,0 ,0 ,"1,468 ",261 ,0 ,131 ,"10,494 ",0 ,627 ,315 ,"1,375 ","2,110 ",0 ,0 ,888 ,612 ,4 ,602 ,"6,533 ","9,284,665 ","10,261,829 ","13,411,884 ","8,123,149 ",0 ,0 ,"6,564,410 ","2,984,182 ",0 ,"1,119,223 ","51,749,342 ","3,136,746 ","1,721,891 ","2,859,090 ","7,044,326 ",0 ,0 ,"2,618,507 ","3,408,111 ","16,235 ","2,688,109 ","23,493,015 ","55,461 ","9,565,642 ","9,866,285 ","16,962,654 ","10,140,731 ","(2,129,538)",0 ,0 ,"4,802,066 ","5,210,938 ",0 ,"392,166 ",0 ,0 ,0 ,"892,139 ","55,758,544 ",0 ,0 ,0 ,0 ,0 ,"2,855,770 ","2,117,435 ","1,437,859 ","5,026,744 ",0 ,0 ,"4,380,851 ","1,181,355 ","16,234 ","2,467,565 ","19,483,813 ","112,704 ","21,404,787 ","348,941 ",0 ,0 ,0 ,0 ,0 ,"493,882 ","5,151,486 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190034,ANTELOPE VALLEY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0901,District,Comparable,,661-949-5000,1600 WEST AVENUE J,LANCASTER,93534,EDWARD MIRZABEGIAN,420 ,393 ,247 ,825 ,701 ,556 ,"1,444 ",0 ,0 ,"1,089 ",0 ,98 ,60 ,"4,773 ",0 ,"4,401 ","3,315 ","2,518 ","5,559 ",0 ,0 ,"4,073 ",0 ,383 ,221 ,"20,470 ",0 ,"4,409 ","2,792 ","4,437 ","16,376 ",0 ,0 ,"6,485 ",0 ,"3,176 ",601 ,"38,276 ","67,099,931 ","58,201,182 ","37,624,711 ","73,223,393 ",0 ,0 ,"62,909,955 ",0 ,"6,525,458 ","1,853,609 ","307,438,239 ","16,519,641 ","26,637,000 ","13,278,597 ","56,240,844 ",0 ,0 ,"37,053,826 ",0 ,"5,875,480 ","3,212,512 ","158,817,900 ","9,573,354 ","68,889,085 ","63,808,527 ","40,848,913 ","102,652,778 ","(7,505,108)",0 ,0 ,"77,677,011 ",0 ,0 ,"1,636,203 ",0 ,0 ,0 ,"1,025,266 ","358,606,029 ",0 ,0 ,0 ,0 ,0 ,"14,730,488 ","21,029,655 ","17,559,503 ","26,811,459 ",0 ,0 ,"22,286,769 ",0 ,"1,191,380 ","4,040,856 ","107,650,110 ","3,466,771 ","108,157,603 ",0 ,"2,119,753 ",0 ,0 ,0 ,0 ,"4,159,271 ","188,273,281 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,City/County,Comparable,Teaching,909-580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456 ,436 ,368 ,665 ,0 ,"2,060 ","2,072 ",0 ,0 ,240 ,0 ,264 ,3 ,"5,304 ",0 ,"4,501 ",0 ,"14,676 ","9,271 ",0 ,0 ,"1,235 ",0 ,"1,281 ",14 ,"30,978 ",0 ,"13,323 ",0 ,"50,301 ","11,506 ",4 ,0 ,"2,013 ",0 ,"6,898 ",0 ,"84,045 ","69,123,459 ",0 ,"92,348,720 ","80,620,605 ",0 ,0 ,"21,727,077 ",0 ,"6,689,668 ","73,111 ","270,582,640 ","27,785,346 ",0 ,"59,007,515 ","43,040,092 ","2,957 ",0 ,"6,728,096 ",0 ,"20,698,119 ",0 ,"157,262,125 ",0 ,"69,192,828 ",0 ,"96,673,642 ","122,698,491 ","(18,504,014)","2,957 ",0 ,"18,334,686 ",0 ,0 ,"24,345,209 ",0 ,0 ,0 ,0 ,"312,743,799 ",0 ,0 ,0 ,0 ,0 ,"27,715,977 ",0 ,"73,186,607 ","907,439 ",0 ,0 ,"10,120,487 ",0 ,"3,170,456 ",0 ,"115,100,966 ","32,166,546 ","145,147,088 ",0 ,"125,715 ",0 ,0 ,0 ,0 ,"662,553 ","333,533,489 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
